pair_str,config,gpusim_version,jobId,1_grid_x,1_grid_y,1_grid_z,1_block_x,1_block_y,1_block_z,1_ctas/SM,1_runtime,1_instructions,1_avg_mem_lat,1_avg_core_to_l2,1_avg_l2_to_core,1_avg_mrq_latency,2_grid_x,2_grid_y,2_grid_z,2_block_x,2_block_y,2_block_z,2_ctas/SM,2_runtime,2_instructions,2_avg_mem_lat,2_avg_core_to_l2,2_avg_l2_to_core,2_avg_mrq_latency,stall_icnt_to_l2,stall_l2_to_icnt,stall_core_ldst,l1D_miss_rate,l2_miss_rate,runtime,l2_rshr_entry_fail,l2_rshr_merge_fail,dram_bw
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_912005_CYCLE-INTRA_0:6:5_CTA,commit_85e27_modified_0,1039,8,128,1,32,4,1,6,518173,644994210,622,192,13,189,463,1,1,256,1,1,5,73526,126061000,786,164,34,119,4862265,0,6542826,0.9990,0.8104,553056,169,0,[0.710837 0.710076 0.709852 0.710544 0.714061 0.712866 0.711317 0.712011 0.714850 0.715062 0.714676 0.714612 0.716667 0.717594 0.717066 0.716519 0.707342 0.707450 0.707148 0.707414 0.708813 0.708484 0.708540 0.708800]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1173020_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,1034,8,128,1,32,4,1,2,597384,644994210,259,25,9,134,463,1,1,256,1,1,2,61917,126061000,364,41,12,76,4766,0,6809052,0.9995,0.8008,611498,0,0,[0.660115 0.660388 0.660448 0.660385 0.660831 0.660628 0.660469 0.660566 0.661327 0.661071 0.660789 0.660889 0.661048 0.661087 0.660877 0.660988 0.660586 0.660591 0.660332 0.660399 0.660282 0.660318 0.660600 0.660815]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_912005_CYCLE-INTRA_0:6:4_CTA,commit_85e27_modified_0,1040,8,128,1,32,4,1,6,528469,644994210,597,164,13,187,463,1,1,256,1,1,4,74374,126061000,754,129,30,132,4239707,0,6542826,0.9992,0.8133,557936,790,0,[0.709785 0.709515 0.708697 0.708943 0.707991 0.709406 0.711367 0.710613 0.714261 0.714026 0.714358 0.713242 0.713710 0.713098 0.715033 0.715623 0.705071 0.706152 0.705013 0.705613 0.704426 0.703763 0.706218 0.706043]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1109770_CYCLE-INTRA_0:12:2_CTA,commit_85e27_modified_0,1048,8,128,1,32,4,1,12,555152,644994210,1378,774,11,195,463,1,1,256,1,1,2,121195,126061000,866,144,20,159,7478356,0,5648592,0.9995,0.8685,593227,74887,0,[0.642248 0.641111 0.634871 0.634557 0.633997 0.636101 0.637948 0.636187 0.640473 0.640849 0.635580 0.635475 0.636332 0.634945 0.637003 0.635187 0.631475 0.630951 0.626561 0.625252 0.627415 0.626384 0.625428 0.629366]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_940675_CYCLE-INTRA_0:4:5_CTA,commit_85e27_modified_0,1031,8,128,1,32,4,1,4,526678,644994210,440,80,12,183,463,1,1,256,1,1,5,62943,126061000,622,104,28,103,3489320,0,6542826,0.9990,0.7970,529694,11,0,[0.732337 0.732082 0.732079 0.731988 0.732553 0.732212 0.731906 0.731890 0.734025 0.734113 0.734083 0.733699 0.734438 0.734283 0.733953 0.733633 0.731895 0.732199 0.731423 0.731541 0.731892 0.731791 0.732050 0.731874]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_45092_CYCLE-INTRA_0:1:6_CTA,commit_85e27_modified_0,896,51,1,1,256,1,1,1,15012,4044300,240,99,17,13,43,43,1,16,1,1,6,23377,89989280,434,245,31,11,5194,0,291500,0.9401,0.4088,26969,0,0,[0.102549 0.098728 0.100927 0.102340 0.101712 0.101293 0.101293 0.098937 0.141601 0.139245 0.141025 0.142229 0.141287 0.140973 0.145003 0.140868 0.101398 0.102706 0.102602 0.103544 0.104748 0.101816 0.104015 0.103806]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_50930_CYCLE-INTRA_0:1:4_CTA,commit_85e27_modified_0,894,51,1,1,256,1,1,1,13820,4044300,198,57,15,11,43,43,1,16,1,1,4,24766,89989280,291,116,24,10,5271,0,246052,0.9339,0.3779,25185,0,0,[0.089299 0.089467 0.088065 0.089971 0.084254 0.087673 0.085263 0.083973 0.129716 0.131510 0.132350 0.131902 0.125343 0.125736 0.129099 0.127417 0.086664 0.088178 0.089411 0.088682 0.089803 0.088122 0.088626 0.087953]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_74337_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,892,51,1,1,256,1,1,1,11285,4044300,174,38,11,11,43,43,1,16,1,1,2,34592,89989280,230,48,15,10,6564,0,316112,0.9023,0.4072,44368,0,0,[0.079168 0.076336 0.075572 0.079931 0.078595 0.079359 0.078372 0.076113 0.109874 0.109428 0.109301 0.107360 0.109810 0.110319 0.114169 0.108124 0.078404 0.077672 0.083272 0.080981 0.082954 0.079836 0.080281 0.080663]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_58622_CYCLE-INTRA_0:1:3_CTA,commit_85e27_modified_0,893,51,1,1,256,1,1,1,12666,4044300,187,49,14,12,43,43,1,16,1,1,3,28134,89989280,257,75,19,8,6540,0,281082,0.9104,0.4177,34925,0,0,[0.096895 0.093823 0.095400 0.097987 0.092974 0.097704 0.094753 0.093217 0.128507 0.129234 0.128749 0.129558 0.126162 0.125718 0.131498 0.127900 0.093176 0.094591 0.097704 0.096532 0.095521 0.095076 0.095198 0.096047]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_47037_CYCLE-INTRA_0:1:5_CTA,commit_85e27_modified_0,895,51,1,1,256,1,1,1,14952,4044300,187,48,13,10,43,43,1,16,1,1,5,23638,89989280,339,161,28,15,6026,0,291500,0.9382,0.3771,26616,0,0,[0.089853 0.089588 0.087201 0.088103 0.084284 0.086511 0.086458 0.084867 0.119026 0.117276 0.119981 0.118761 0.116904 0.117965 0.119557 0.117594 0.085716 0.089376 0.087413 0.089164 0.088315 0.086989 0.089853 0.089800]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_351945_CYCLE-INTRA_0:6:2_CTA,commit_85e27_modified_0,485393,1147,1,1,128,1,1,6,144334,52720795,882,246,9,107,128,1,1,512,1,1,2,293699,133834562,991,323,8,96,5301580,0,8303538,0.6167,0.9110,351945,9163,177824,[0.860883 0.861854 0.862159 0.861693 0.861850 0.862395 0.861521 0.862038 0.864241 0.863322 0.863599 0.863382 0.863326 0.863779 0.863779 0.863362 0.861709 0.861417 0.861734 0.861573 0.861890 0.861461 0.861850 0.861641]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_504065_CYCLE-INTRA_0:4:1_CTA,commit_85e27_modified_0,485392,1147,1,1,128,1,1,4,140544,52720795,577,66,8,103,128,1,1,512,1,1,1,348732,133834562,588,64,9,103,1618064,0,7795702,0.6145,0.9101,375609,4429,230532,[0.825131 0.825405 0.826198 0.825285 0.825379 0.825946 0.825326 0.825762 0.826582 0.826104 0.826931 0.825999 0.826337 0.826589 0.826833 0.826435 0.825864 0.825713 0.825653 0.825259 0.825503 0.825728 0.825353 0.824879]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_504065_CYCLE-INTRA_0:6:1_CTA,commit_85e27_modified_0,485391,1147,1,1,128,1,1,6,120109,52720795,723,138,9,102,128,1,1,512,1,1,1,393947,133834562,678,96,9,103,4115160,0,10570117,0.6002,0.9016,438314,7559,263454,[0.836671 0.836729 0.837132 0.836623 0.836662 0.837351 0.836852 0.837129 0.838803 0.838098 0.838108 0.838282 0.838420 0.838948 0.838243 0.838253 0.837428 0.836675 0.836452 0.837003 0.837064 0.836987 0.836935 0.836426]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_504065_CYCLE-INTRA_0:8:1_CTA,commit_85e27_modified_0,485396,1147,1,1,128,1,1,8,120969,52720795,918,300,9,98,128,1,1,512,1,1,1,419645,133834562,715,118,8,102,6115934,0,11293432,0.5989,0.9011,442760,8986,232902,[0.827065 0.827241 0.827177 0.827209 0.826574 0.827591 0.827413 0.827470 0.829964 0.828723 0.829068 0.829195 0.829304 0.829495 0.830021 0.830273 0.827142 0.826915 0.827470 0.827508 0.827311 0.827323 0.827078 0.826903]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_504065_CYCLE-INTRA_0:10:1_CTA,commit_85e27_modified_0,485398,1147,1,1,128,1,1,10,118090,52720795,1012,373,9,100,128,1,1,512,1,1,1,425932,133834562,730,126,9,100,7236185,0,11915688,0.6007,0.9004,444208,11003,216349,[0.823669 0.824559 0.824391 0.824340 0.823679 0.824785 0.824883 0.824403 0.825681 0.825798 0.826227 0.825716 0.825954 0.826456 0.826189 0.826641 0.823472 0.823275 0.823650 0.824187 0.823838 0.824365 0.824241 0.823898]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_504065_CYCLE-INTRA_0:2:1_CTA,commit_85e27_modified_0,485394,1147,1,1,128,1,1,2,200509,52720795,427,28,9,95,128,1,1,512,1,1,1,269328,133834562,448,33,10,89,229766,0,5570020,0.6389,0.9189,344262,455,116690,[0.732399 0.732616 0.732838 0.732473 0.732424 0.732699 0.732399 0.732420 0.732875 0.732452 0.732309 0.732547 0.732334 0.732928 0.732580 0.732329 0.732555 0.732370 0.732161 0.732202 0.732473 0.732530 0.732502 0.732067]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_351945_CYCLE-INTRA_0:4:2_CTA,commit_85e27_modified_0,485395,1147,1,1,128,1,1,4,162026,52720795,701,102,8,109,128,1,1,512,1,1,2,258348,133834562,884,243,10,94,3739072,0,5946138,0.6471,0.9236,293474,9945,156227,[0.858767 0.859061 0.859903 0.859321 0.859172 0.859686 0.859412 0.859369 0.861105 0.859985 0.860716 0.860090 0.860509 0.860898 0.860677 0.860360 0.859686 0.859576 0.859624 0.859172 0.859018 0.859773 0.859196 0.858676]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_351945_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,485397,1147,1,1,128,1,1,2,266719,52720795,576,54,9,112,128,1,1,512,1,1,2,200346,133834562,666,113,11,88,2164811,0,5382454,0.7312,0.9566,351945,7543,150693,[0.900836 0.900848 0.900988 0.901422 0.901077 0.901357 0.900852 0.900896 0.901654 0.901245 0.901277 0.900647 0.901301 0.901618 0.901390 0.901698 0.901273 0.900844 0.900812 0.900880 0.901041 0.901514 0.900980 0.900206]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,491487,12,24,1,32,16,1,1,0,3172345196,550,121,9,210,8,128,1,64,4,1,2,98350,83099648,371,38,14,143,7940697,0,91046492,0.6224,0.8551,5350760,1293,0,[0.654990 0.655216 0.655053 0.655059 0.655034 0.654955 0.655052 0.655184 0.666391 0.666426 0.666449 0.666351 0.666347 0.666403 0.666283 0.666389 0.676510 0.676477 0.676540 0.676515 0.676469 0.676545 0.676808 0.676651]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:3_CTA,commit_85e27_modified_0,491486,12,24,1,32,16,1,1,0,2930902820,637,144,10,211,8,128,1,64,4,1,3,82487,83099648,459,64,21,147,29310282,0,96545695,0.6180,0.8484,5350760,6082,0,[0.679309 0.679483 0.679400 0.679212 0.679631 0.679333 0.679223 0.679463 0.689460 0.689462 0.689452 0.689455 0.689199 0.689613 0.689473 0.689570 0.700007 0.700056 0.699874 0.700000 0.699951 0.700049 0.700040 0.699981]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,485870,1000,1,1,128,1,1,2,7218078,13474724576,646,344,29,155,128,1,1,512,1,1,2,163615,133834562,534,73,22,75,24577325,0,109656496,0.8161,0.9627,7351899,66080,2709434,[0.822146 0.821766 0.821968 0.822040 0.821730 0.821485 0.822015 0.821921 0.822191 0.822165 0.821781 0.821982 0.822183 0.821596 0.821718 0.821777 0.821787 0.821588 0.821683 0.822295 0.822453 0.821634 0.822055 0.821580]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:2:1_CTA,commit_85e27_modified_0,485868,1000,1,1,128,1,1,2,6968760,13474724576,589,369,26,85,128,1,1,512,1,1,1,222252,133834562,387,64,16,46,643111,0,88798516,0.8296,0.9550,6983047,321,1121732,[0.652467 0.652149 0.652265 0.652418 0.652179 0.651975 0.652432 0.652348 0.652015 0.651966 0.651686 0.651929 0.652012 0.651614 0.651670 0.651631 0.652179 0.652129 0.652193 0.652658 0.652831 0.652074 0.652411 0.652100]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11013622_CYCLE-INTRA_0:4:1_CTA,commit_85e27_modified_0,485867,1000,1,1,128,1,1,4,4655783,13474724576,889,665,30,87,128,1,1,512,1,1,1,238283,133834562,396,62,17,48,598791,0,67940536,0.8461,0.9517,4729501,293,669272,[0.647526 0.647263 0.647309 0.647588 0.647134 0.647080 0.647587 0.647420 0.647141 0.647074 0.646694 0.646984 0.647050 0.646666 0.646818 0.646649 0.647165 0.647120 0.647119 0.647602 0.647823 0.647192 0.647484 0.647094]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10176817_CYCLE-INTRA_0:6:1_CTA,commit_85e27_modified_0,485869,1000,1,1,128,1,1,6,4313136,13474724576,963,722,35,90,128,1,1,512,1,1,1,246687,133834562,431,97,16,40,1090348,0,64198616,0.8499,0.9582,4396303,1703,577494,[0.639771 0.639451 0.639666 0.639899 0.639290 0.639196 0.639754 0.639688 0.639660 0.639559 0.639333 0.639651 0.639640 0.639407 0.639406 0.639140 0.639432 0.639361 0.639288 0.639797 0.640059 0.639388 0.639630 0.639253]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,841,16,8,1,64,1,1,1,89976,36372480,360,99,57,40,463,1,1,256,1,1,2,57536,126061000,351,48,41,14,183846,0,1472052,1.0000,0.5636,112227,0,636835,[0.353121 0.353071 0.352656 0.353008 0.352983 0.353096 0.352970 0.352794 0.352869 0.352995 0.352819 0.352781 0.352807 0.353272 0.352907 0.352882 0.352869 0.353046 0.353171 0.353108 0.353058 0.353373 0.353272 0.353121]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_134365_CYCLE-INTRA_0:2:5_CTA,commit_85e27_modified_0,838,16,8,1,64,1,1,2,64415,36372480,413,150,104,44,463,1,1,256,1,1,5,48921,126061000,430,102,70,16,31076,0,1500072,0.9803,0.5818,87575,0,155514,[0.424168 0.423878 0.423556 0.424378 0.423878 0.423797 0.423926 0.424200 0.422653 0.422879 0.423378 0.423298 0.422266 0.423072 0.423265 0.423346 0.424732 0.424297 0.424603 0.424668 0.424555 0.424474 0.425103 0.424587]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:5_CTA,commit_85e27_modified_0,845,16,8,1,64,1,1,1,97872,36372480,362,104,67,56,463,1,1,256,1,1,5,45509,126061000,393,83,48,16,113520,0,1784082,1.0000,0.6235,126330,0,459530,[0.438168 0.438190 0.438112 0.437955 0.438179 0.438324 0.438201 0.438447 0.436503 0.436547 0.436726 0.436570 0.436424 0.436637 0.436603 0.436648 0.437944 0.437911 0.438045 0.438101 0.438011 0.437944 0.438190 0.438101]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:4_CTA,commit_85e27_modified_0,844,16,8,1,64,1,1,1,95265,36372480,364,110,70,55,463,1,1,256,1,1,4,46106,126061000,384,71,53,17,125643,0,1789882,1.0000,0.6279,126543,0,359257,[0.440714 0.440659 0.440938 0.441116 0.440714 0.440882 0.441049 0.440982 0.440291 0.440056 0.440592 0.440346 0.440514 0.440313 0.440246 0.440279 0.440714 0.440659 0.441071 0.441205 0.440871 0.440793 0.440915 0.441216]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_134365_CYCLE-INTRA_0:2:3_CTA,commit_85e27_modified_0,840,16,8,1,64,1,1,2,62796,36372480,413,149,106,29,463,1,1,256,1,1,3,47106,126061000,424,82,85,17,27280,0,1460144,0.9806,0.5871,83969,0,158368,[0.451596 0.451814 0.451814 0.452016 0.452066 0.451881 0.451932 0.451881 0.446804 0.447090 0.447106 0.446804 0.446871 0.447056 0.446972 0.446955 0.452049 0.451949 0.452066 0.451999 0.451898 0.452049 0.451713 0.451898]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_134365_CYCLE-INTRA_0:2:6_CTA,commit_85e27_modified_0,837,16,8,1,64,1,1,2,71704,36372480,449,188,94,79,463,1,1,256,1,1,6,31645,126061000,439,111,62,20,115329,0,1797498,0.9932,0.6407,90421,0,177640,[0.587403 0.587466 0.587450 0.587528 0.587497 0.587481 0.587591 0.587434 0.583422 0.583391 0.583328 0.583359 0.583578 0.583875 0.583750 0.583594 0.587169 0.587247 0.587138 0.587185 0.587075 0.587153 0.587419 0.587325]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_134365_CYCLE-INTRA_0:2:4_CTA,commit_85e27_modified_0,839,16,8,1,64,1,1,2,62625,36372480,401,143,103,36,463,1,1,256,1,1,4,49733,126061000,417,85,75,16,30858,0,1499134,0.9795,0.5853,89291,0,123765,[0.422337 0.422448 0.422274 0.422622 0.421911 0.422116 0.422369 0.421990 0.418922 0.418827 0.418685 0.418717 0.419001 0.419065 0.418764 0.418733 0.422132 0.422306 0.422464 0.422654 0.422590 0.422322 0.422306 0.422464]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:6_CTA,commit_85e27_modified_0,846,16,8,1,64,1,1,1,115594,36372480,398,143,75,115,463,1,1,256,1,1,6,30535,126061000,405,89,55,19,123552,0,2078200,1.0000,0.6618,117057,0,195924,[0.595369 0.594850 0.594633 0.594585 0.594488 0.594802 0.594922 0.595405 0.595501 0.595296 0.594971 0.594947 0.594922 0.595272 0.595719 0.595670 0.594621 0.594959 0.594693 0.594754 0.594609 0.594826 0.595176 0.594681]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_200460_CYCLE-INTRA_0:1:3_CTA,commit_85e27_modified_0,843,16,8,1,64,1,1,1,92958,36372480,364,110,74,46,463,1,1,256,1,1,3,44360,126061000,385,61,62,17,96090,0,1753996,1.0000,0.6314,121542,0,383892,[0.462947 0.462947 0.462958 0.462912 0.463156 0.463121 0.462923 0.462889 0.461332 0.461274 0.461216 0.460972 0.461309 0.461390 0.461111 0.461146 0.463016 0.462761 0.462714 0.462738 0.463063 0.462842 0.463005 0.463214]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_134365_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,842,16,8,1,64,1,1,2,60132,36372480,416,145,107,20,463,1,1,256,1,1,2,61526,126061000,381,59,65,15,162399,0,1926803,0.9703,0.3795,94999,0,639486,[0.244253 0.244475 0.245323 0.245233 0.244089 0.244609 0.244654 0.244238 0.249246 0.249885 0.250717 0.250866 0.249870 0.251029 0.250881 0.250776 0.244000 0.244431 0.245441 0.245189 0.244149 0.244802 0.244996 0.245085]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:5_CTA,commit_85e27_modified_0,491490,12,24,1,32,16,1,1,3670290,3172739184,421,112,13,147,463,1,1,256,1,1,5,46726,126061000,354,57,24,31,4272206,0,40083958,0.9591,0.8792,3677522,548,0,[0.633898 0.633783 0.633941 0.633743 0.633960 0.633824 0.634107 0.633933 0.634188 0.634036 0.634153 0.634066 0.634280 0.634448 0.634152 0.634287 0.655011 0.654766 0.654744 0.654790 0.654824 0.654663 0.654797 0.655057]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:4_CTA,commit_85e27_modified_0,491491,12,24,1,32,16,1,1,3874836,3172739184,432,105,12,163,463,1,1,256,1,1,4,44940,126061000,339,49,22,33,2073558,0,40946340,0.9560,0.9096,3909265,16,0,[0.632824 0.632932 0.633004 0.632842 0.632948 0.632656 0.633034 0.633040 0.633267 0.632930 0.632953 0.633094 0.633328 0.633191 0.633306 0.633176 0.656711 0.656684 0.656519 0.656618 0.656574 0.656634 0.656599 0.656752]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:6_CTA,commit_85e27_modified_0,491489,12,24,1,32,16,1,1,4834404,3172739184,477,131,15,203,463,1,1,256,1,1,6,31661,126061000,378,73,25,34,7807302,0,62824410,0.9923,0.8420,4836695,969,0,[0.716252 0.716191 0.716095 0.716355 0.716382 0.716428 0.716263 0.716355 0.715180 0.714838 0.714921 0.714870 0.714925 0.714944 0.714747 0.714880 0.728405 0.728534 0.728270 0.728552 0.728457 0.728380 0.728586 0.728456]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,491493,12,24,1,32,16,1,1,2726674,3172739184,375,107,14,130,463,1,1,256,1,1,2,61109,126061000,341,46,19,44,59996,0,29874192,0.9203,0.8739,2762991,0,0,[0.616898 0.616709 0.616479 0.616719 0.616433 0.616680 0.616793 0.616699 0.617312 0.617178 0.617231 0.617128 0.617608 0.617488 0.617312 0.617325 0.639771 0.640131 0.639980 0.639872 0.639988 0.639643 0.639706 0.639974]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:3_CTA,commit_85e27_modified_0,491492,12,24,1,32,16,1,1,4059669,3172739184,429,101,12,168,463,1,1,256,1,1,3,44173,126061000,337,45,20,35,699575,0,42404878,0.9522,0.9192,4084825,0,0,[0.629854 0.629681 0.629497 0.629660 0.629524 0.629649 0.629782 0.629716 0.630244 0.630306 0.630125 0.630158 0.630277 0.630399 0.630232 0.630380 0.655180 0.655476 0.655409 0.655375 0.655370 0.655466 0.655204 0.655156]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_326037_CYCLE-INTRA_0:2:28_CTA,commit_85e27_modified_0,491641,1024,1,1,64,1,1,2,184877,97138283,191,50,9,32,512,100,1,64,1,1,28,118670,690560000,184,45,9,11,32292,0,2603562,0.8310,0.9804,232723,0,16732,[0.617805 0.618047 0.617792 0.618047 0.617829 0.618138 0.617853 0.618138 0.617890 0.617871 0.617938 0.617744 0.617799 0.617671 0.617847 0.617744 0.618108 0.617926 0.618132 0.617865 0.617896 0.617762 0.617944 0.617835]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_366920_CYCLE-INTRA_0:2:8_CTA,commit_85e27_modified_0,491647,1024,1,1,64,1,1,2,137978,97138283,190,50,10,21,512,100,1,64,1,1,8,154206,690560000,169,34,9,8,13234,0,1891896,0.7431,0.9686,261174,0,13079,[0.269787 0.269808 0.269668 0.269803 0.269825 0.269803 0.269787 0.269846 0.269754 0.269760 0.269754 0.269689 0.269673 0.269754 0.269587 0.269581 0.269927 0.269960 0.269927 0.269711 0.269781 0.269733 0.269716 0.269727]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_366920_CYCLE-INTRA_0:4:8_CTA,commit_85e27_modified_0,491648,1024,1,1,64,1,1,4,81828,97138283,202,57,10,42,512,100,1,64,1,1,8,156672,690560000,170,34,9,10,11402,0,2250878,0.6843,0.9667,223903,0,12094,[0.337457 0.337407 0.337287 0.337066 0.337261 0.337091 0.337558 0.337205 0.337274 0.337167 0.337627 0.337407 0.337098 0.336908 0.337274 0.337110 0.337968 0.337961 0.337419 0.337217 0.337268 0.336839 0.337917 0.337898]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_314237_CYCLE-INTRA_0:6:12_CTA,commit_85e27_modified_0,491649,1024,1,1,64,1,1,6,72492,97138283,244,93,12,45,512,100,1,64,1,1,12,142754,690560000,191,51,10,14,30546,0,2274822,0.6851,0.9653,191151,0,17110,[0.399105 0.398942 0.399193 0.399016 0.399312 0.399090 0.399260 0.399068 0.398713 0.398617 0.398935 0.398691 0.398802 0.398632 0.398736 0.398366 0.399208 0.399120 0.399312 0.399245 0.399046 0.398802 0.399009 0.399075]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_314237_CYCLE-INTRA_0:8:12_CTA,commit_85e27_modified_0,491653,1024,1,1,64,1,1,8,72636,97138283,275,118,12,60,512,100,1,64,1,1,12,143260,690560000,194,54,10,16,30706,0,2274822,0.6921,0.9624,192937,0,18403,[0.399816 0.399816 0.399991 0.399706 0.400189 0.399852 0.400116 0.399786 0.399786 0.399896 0.399838 0.399618 0.399838 0.399581 0.399699 0.399655 0.399977 0.399625 0.400050 0.399581 0.399845 0.399464 0.399852 0.399406]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_314237_CYCLE-INTRA_0:4:12_CTA,commit_85e27_modified_0,491639,1024,1,1,64,1,1,4,87235,97138283,217,70,11,46,512,100,1,64,1,1,12,149593,690560000,212,69,10,35,39491,0,1895416,0.7486,0.9657,162504,0,25664,[0.461831 0.461692 0.462040 0.461909 0.462100 0.461562 0.461831 0.461692 0.461501 0.461414 0.461649 0.461379 0.461736 0.461388 0.461657 0.461206 0.461840 0.461527 0.462161 0.461762 0.462109 0.461527 0.461710 0.461432]
