Benchmark_Set,Kernel,DRAM_BANDWIDTH_UTIL,REGISTER_USAGE,SHARED_USAGE,OCCUPANCY,FP16,FMA,FP64,ALU,SPU,Tensor,Ld/St
Resnet50 Training & Gerbil,volta_scudnn_128x64_relu_interior_nn_v1 & addKernel,56.87414285714285,92.76480357142856,92.12655357142856,48.88221428571427,0.0,89.44764285714284,1.504,13.812714285714287,2.8604285714285704,0.0,47.43164285714286
Resnet50 Training & Rodinia,volta_scudnn_128x64_relu_interior_nn_v1 & gaussian,56.81210144300144,93.96678134920634,90.95642857142856,57.519625396825376,0.0,88.41492366522365,0.0,12.568257215007216,2.8615179653679643,0.0,45.923925180375186
Resnet50 Training & Rodinia,volta_scudnn_128x64_relu_interior_nn_v1 & lud,58.42470983714045,96.31776243062045,94.6971967205548,54.39977867371547,0.0,89.92740373800538,0.0,14.910352028511756,3.008677037124954,0.0,57.16650666636995
Resnet50 Training & GNMT Training,bn_fw_tr_1C11_kernel_NCHW & turing_fp16_s884gemm_fp16_64x128_ldg8_f2f_nn,90.82028409090908,80.30553977272727,38.64089333274148,97.86386363636362,0.0,13.170681818181821,0.0,10.292443181818182,4.372727272727273,47.0825,29.383977272727268
Resnet50 Training & Gerbil,bn_fw_tr_1C11_kernel_NCHW & addKernel,76.19290909090908,55.16078977272727,1.9203933327414773,88.76786363636361,0.0,14.76868181818182,1.504,9.771318181818183,4.286727272727274,0.0,16.872227272727272
Resnet50 Training & Rodinia,bn_fw_tr_1C11_kernel_NCHW & nw,88.47134524048731,57.92222769824515,13.458625548413933,91.33329381473453,0.0,14.026230078094127,0.0,10.306975300742206,4.192727272727273,0.0,24.4093537155307
Resnet50 Training & Rodinia,bn_fw_tr_1C11_kernel_NCHW & gaussian,76.13086767676766,56.36276755050505,0.7502683327414772,97.40527474747472,0.0,13.735962626262628,0.0,8.526861111111112,4.287816666666667,0.0,15.364509595959595
Resnet50 Training & Rodinia,bn_fw_tr_1C11_kernel_NCHW & lud,77.74347607090667,58.71374863191917,4.491036481867711,94.2854280243648,0.0,15.248442699044361,0.0,10.868955924615651,4.434975738423657,0.0,26.60709108195436
Resnet50 Training & Gerbil,volta_scudnn_128x128_stridedB_interior_nn_v1 & addKernel,34.796545454545445,94.2601931818182,93.6219431818182,49.629909090909095,0.0,89.7711818181818,1.504,11.315636363636363,0.11627272727272728,0.0,41.07609090909091
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_interior_nn_v1 & gaussian,34.73450404040403,95.46217095959598,92.4518181818182,58.2673202020202,0.0,88.73846262626262,0.0,10.071179292929292,0.11736212121212121,0.0,39.56837323232323
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_interior_nn_v1 & lud,36.34711243454304,97.81315204101008,96.19258633094444,55.14747347891029,0.0,90.25094269904434,0.0,12.413274106433832,0.2645211929691107,0.0,50.810954718317994
Resnet50 Training & Arioc,volta_scudnn_128x64_relu_small_nn_v1 & baseAlignG_Kernel2,17.41736842105263,90.01665445574162,79.64363636363636,61.237081339712915,0.0,94.47478468899521,0.0,16.27794258373206,5.784497607655502,0.0,43.690382775119616
Resnet50 Training & Arioc,volta_scudnn_128x64_relu_small_nn_v1 & _kernel_agent,20.522283066554326,88.55695788942933,87.67596969319591,58.574648847361544,0.0,95.40974190089607,0.0,15.968663552117635,5.786218886421076,0.0,48.692509764877066
Resnet50 Training & Gerbil,volta_scudnn_128x64_relu_small_nn_v1 & addKernel,10.661999999999999,81.45201136363636,80.81376136363636,43.225818181818184,0.0,93.96436363636363,1.504,11.408363636363637,5.862181818181818,0.0,44.14290909090909
